101, ASSAULT 3,20850
104, VEHICULAR ASSAULT INTOX DRIVE,4
105, STRANGULATION 1ST,500
106, ASSAULT 2 1 PEACE OFFICER,608
107, END WELFARE VULNERABLE ELDERLY PERSON,4
109, ASSAULT 2 1 UNCLASSIFIED,4909
110, MENACING 1ST DEGREE VICT PEAC,42
111, MENACING PEACE OFFICER,32
112, MENACING 1ST DEGREE VICT NOT,38
113, MENACING UNCLASSIFIED,2975
114, OBSTR BREATH/CIRCUL,916
115, RECKLESS ENDANGERMENT 2,430
117, RECKLESS ENDANGERMENT 1,953
119, PROMOTING SUICIDE ATTEMPT,1
121, HOMICIDE NEGLIGENT VEHICLE,4
122, HOMICIDE  NEGLIGENT  VEHICLE ,6
125, HOMICIDE NEGLIGENT UNCLASSIFIE,2
143, ABORTION 1,1
181, IMPRISONMENT 2 UNLAWFUL,48
183, IMPRISONMENT 1 UNLAWFUL,37
185, KIDNAPPING 2,10
191, CUSTODIAL INTERFERENCE 2,56
193, CUSTODIAL INTERFERENCE 1,25
195, COERCION 2,3
197, COERCION 1,45
198, CRIMINAL CONTEMPT 1,2125
199, AGGRAVATED CRIMINAL CONTEMPT,38
201, TRESPASS 4 CRIMINAL SUB 2,166
203, TRESPASS 3  CRIMINAL,286
204, TRESPASS 1 CRIMINAL,103
205, TRESPASS 2  CRIMINAL,1208
209, BURGLARS TOOLS UNCLASSIFIED,66
211, BURGLARY COMMERCIAL DAY,471
213, BURGLARY COMMERCIAL NIGHT,1142
214, BURGLARY COMMERCIAL UNKNOWN TI,139
221, BURGLARY RESIDENCE DAY,2877
223, BURGLARY RESIDENCE NIGHT,1764
224, BURGLARY RESIDENCE UNKNOWN TIM,571
231, BURGLARY TRUCK DAY,75
233, BURGLARY TRUCK NIGHT,103
234, BURGLARY UNKNOWN TIME,16
241, BURGLARY UNCLASSIFIED DAY,38
243, BURGLARY UNCLASSIFIED NIGHT,76
244, BURGLARY UNCLASSIFIED UNKNOWN,41
254, MISCHIEF  CRIMINAL 4  OF MOTOR,12239
256, MISCHIEF  CRIMINAL 4  BY FIRE,555
258, CRIMINAL MISCHIEF 4TH  GRAFFIT,6772
259, CRIMINAL MISCHIEF UNCLASSIFIED 4,12144
261, ARSON 1,15
263, ARSON 2 3 4,488
264, ARSON  MOTOR VEHICLE 1 2 3 & 4,331
265, MISCHIEF 1 CRIMINAL EXPLOSIVE,5
266, MISCHIEF  CRIMINAL 3&2  BY FIR,20
267, MISCHIEF  CRIMINAL 3 & 2  OF M,2943
268, CRIMINAL MIS 2 & 3,63
269, MISCHIEF CRIMINAL     UNCL 2ND,2160
271, TAMPERING 3 2  CRIMINAL,5
273, TAMPERING 1 CRIMINAL,8
277, RECKLESS ENDANGERMENT OF PROPE,92
281, SOLICITATION 5 CRIMINAL,1
289, CONSPIRACY 6  5,1
297, FACILITATION 4  CRIMINAL,2
299, FACILITATION 3 2 1  CRIMINAL,1
301, LARCENY PETIT BY ACQUIRING LOS,352
303, LARCENY PETIT BY CHECK USE,306
305, LARCENY PETIT BY CREDIT CARD U,306
307, LARCENY PETIT BY DISHONEST EMP,257
313, LARCENY PETIT BY FALSE PROMISE,186
321, LARCENY PETIT FROM AUTO,10028
323, LARCENY PETIT FROM BOAT,48
329, LARCENY PETIT FROM COIN MACHIN,9
331, LARCENY PETIT FROM PIER,3
333, LARCENY PETIT FROM STORE-SHOPL,8823
335, LARCENY PETIT FROM TRUCK,69
338, LARCENY PETIT FROM BUILDING UN,11431
339, LARCENY PETIT FROM OPEN AREAS ,3961
341, LARCENY PETIT OF AUTO,15
343, LARCENY PETIT OF BICYCLE,337
344, PETIT LARCENY OF ANIMAL,3
345, LARCENY PETIT OF BOAT,9
347, PETIT LARCENY-CHECK FROM MAILB,81
349, LARCENY PETIT OF LICENSE PLATE,3156
350, LARCENY  PETIT OF MOPED,4
351, LARCENY PETIT OF MOTORCYCLE,10
357, LARCENY PETIT OF VEHICLE ACCES,260
360, ROBBERY ATM LOCATION,4
361, ROBBERY BANK,80
363, ROBBERY BAR/RESTAURANT,8
365, ROBBERY LIQUOR STORE,12
366, ROBBERY BICYCLE,23
367, ROBBERY  CHAIN STORE,92
371, ROBBERY CHECK CASHING BUSINESS,4
