101, ASSAULT 3,113488
104, VEHICULAR ASSAULT INTOX DRIVE,53
105, STRANGULATION 1ST,3409
106, ASSAULT 2 1 PEACE OFFICER,5499
107, END WELFARE VULNERABLE ELDERLY PERSON,10
109, ASSAULT 2 1 UNCLASSIFIED,43912
110, MENACING 1ST DEGREE VICT PEAC,219
111, MENACING PEACE OFFICER,232
112, MENACING 1ST DEGREE VICT NOT,172
113, MENACING UNCLASSIFIED,19629
114, OBSTR BREATH/CIRCUL,4199
115, RECKLESS ENDANGERMENT 2,3003
117, RECKLESS ENDANGERMENT 1,4199
121, HOMICIDE NEGLIGENT VEHICLE,2
122, HOMICIDE  NEGLIGENT  VEHICLE ,9
125, HOMICIDE NEGLIGENT UNCLASSIFIE,9
164, SODOMY 3,1
168, SODOMY 1,16
174, SEXUAL MISCONDUCT DEVIATE,4
175, SEXUAL ABUSE 3 2,37
177, SEXUAL ABUSE,1
179, AGGRAVATED SEXUAL ASBUSE,9
181, IMPRISONMENT 2 UNLAWFUL,423
183, IMPRISONMENT 1 UNLAWFUL,241
185, KIDNAPPING 2,88
186, LURING A CHILD,1
187, KIDNAPPING 1,49
191, CUSTODIAL INTERFERENCE 2,260
193, CUSTODIAL INTERFERENCE 1,210
195, COERCION 2,11
197, COERCION 1,310
198, CRIMINAL CONTEMPT 1,5688
199, AGGRAVATED CRIMINAL CONTEMPT,185
201, TRESPASS 4 CRIMINAL SUB 2,214
203, TRESPASS 3  CRIMINAL,1247
204, TRESPASS 1 CRIMINAL,625
205, TRESPASS 2  CRIMINAL,21956
209, BURGLARS TOOLS UNCLASSIFIED,262
211, BURGLARY COMMERCIAL DAY,1969
213, BURGLARY COMMERCIAL NIGHT,3918
214, BURGLARY COMMERCIAL UNKNOWN TI,593
221, BURGLARY RESIDENCE DAY,16529
223, BURGLARY RESIDENCE NIGHT,8123
224, BURGLARY RESIDENCE UNKNOWN TIM,2188
231, BURGLARY TRUCK DAY,798
233, BURGLARY TRUCK NIGHT,460
234, BURGLARY UNKNOWN TIME,132
241, BURGLARY UNCLASSIFIED DAY,230
243, BURGLARY UNCLASSIFIED NIGHT,497
244, BURGLARY UNCLASSIFIED UNKNOWN,236
248, RADIO DEVICES UNLAWFUL POSSESS,5
254, MISCHIEF  CRIMINAL 4  OF MOTOR,46432
256, MISCHIEF  CRIMINAL 4  BY FIRE,1826
258, CRIMINAL MISCHIEF 4TH  GRAFFIT,15019
259, CRIMINAL MISCHIEF UNCLASSIFIED 4,37745
261, ARSON 1,24
263, ARSON 2 3 4,2898
264, ARSON  MOTOR VEHICLE 1 2 3 & 4,1050
265, MISCHIEF 1 CRIMINAL EXPLOSIVE,2
266, MISCHIEF  CRIMINAL 3&2  BY FIR,78
267, MISCHIEF  CRIMINAL 3 & 2  OF M,4331
268, CRIMINAL MIS 2 & 3,328
269, MISCHIEF CRIMINAL     UNCL 2ND,4068
271, TAMPERING 3 2  CRIMINAL,191
273, TAMPERING 1 CRIMINAL,1025
277, RECKLESS ENDANGERMENT OF PROPE,361
281, SOLICITATION 5 CRIMINAL,3
283, SOLICITATION 4  CRIMINAL,7
285, SOLICITATION 3 2 1  CRIMINAL,7
289, CONSPIRACY 6  5,4
291, CONSPIRACY 4  3,6
293, CONSPIRACY 2  1,43
297, FACILITATION 4  CRIMINAL,9
299, FACILITATION 3 2 1  CRIMINAL,4
301, LARCENY PETIT BY ACQUIRING LOS,1410
303, LARCENY PETIT BY CHECK USE,1160
305, LARCENY PETIT BY CREDIT CARD U,1258
307, LARCENY PETIT BY DISHONEST EMP,673
313, LARCENY PETIT BY FALSE PROMISE,1146
321, LARCENY PETIT FROM AUTO,40981
323, LARCENY PETIT FROM BOAT,12
327, LARCENY PETIT FROM PARKING MET,21
329, LARCENY PETIT FROM COIN MACHIN,88
331, LARCENY PETIT FROM PIER,5
333, LARCENY PETIT FROM STORE-SHOPL,31416
335, LARCENY PETIT FROM TRUCK,633
338, LARCENY PETIT FROM BUILDING UN,38526
339, LARCENY PETIT FROM OPEN AREAS ,11543
341, LARCENY PETIT OF AUTO,108
342, LARCENY  PETIT OF AUTO - ATTEM,2
343, LARCENY PETIT OF BICYCLE,1512
344, PETIT LARCENY OF ANIMAL,25
345, LARCENY PETIT OF BOAT,1
347, PETIT LARCENY-CHECK FROM MAILB,508
349, LARCENY PETIT OF LICENSE PLATE,6036
350, LARCENY  PETIT OF MOPED,7
351, LARCENY PETIT OF MOTORCYCLE,13
357, LARCENY PETIT OF VEHICLE ACCES,10157
360, ROBBERY ATM LOCATION,74
361, ROBBERY BANK,457
363, ROBBERY BAR/RESTAURANT,62
365, ROBBERY LIQUOR STORE,22
366, ROBBERY BICYCLE,329
367, ROBBERY  CHAIN STORE,448
371, ROBBERY CHECK CASHING BUSINESS,68
373, ROBBERY DOCTOR/DENTIST OFFICE,4
375, ROBBERY PHARMACY,120
377, ROBBERY BODEGA/CONVENIENCE STORE,371
379, ROBBERY GAS STATION,183
380, ROBBERY CAR JACKING,384
381, ROBBERY HIJACKING,9
382, ROBBERY NECKCHAIN/JEWELRY,1734
383, ROBBERY DELIVERY PERSON,52
384, ROBBERY POCKETBOOK/CARRIED BAG,1571
385, ROBBERY  PAYROLL,62
386, ROBBERY PERSONAL ELECTRONIC DEVICE,6701
387, ROBBERY CLOTHING,35
388, ROBBERY RESIDENTIAL COMMON AREA,5227
389, ROBBERY DWELLING,1973
390, ROBBERY HOME INVASION,943
391, ROBBERY LICENSED MEDALLION CAB,397
392, ROBBERY UNLICENSED FOR HIRE VEHICLE,451
393, ROBBERY OF TRUCK DRIVER,34
394, ROBBERY LICENSED FOR HIRE VEHICLE,95
395, ROBBERY ON BUS/ OR BUS DRIVER,138
396, ROBBERY BEGIN AS SHOPLIFTING,144
397, ROBBERY OPEN AREA UNCLASSIFIED,22090
398, ROBBERY PUBLIC PLACE INSIDE,1538
399, ROBBERY COMMERCIAL UNCLASSIFIED,2244
401, LARCENY GRAND BY ACQUIRING LOS,1200
402, LARCENY GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT,432
403, LARCENY GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK,1994
404, LARCENY GRAND FROM PERSON PERSONAL ELECTRONIC DEVICESNATCH,1564
405, LARCENY GRAND BY THEFT OF CREDIT CARD,4983
406, LARCENY GRAND FROM PERSON  BAG OPEN/DIP,325
407, LARCENY GRAND BY DISHONEST EMP,811
408, LARCENY GRAND FROM PERSON LUSH WORKERSLEEPING/UNCON VICTIM,337
409, LARCENY GRAND BY EXTORTION,276
410, LARCENY GRAND FROM RETAIL STORE  UNATTENDED,637
411, LARCENY GRAND FROM EATERY  UNATTENDED,199
412, LARCENY GRAND FROM RESIDENCE  UNATTENDED,1327
413, LARCENY GRAND BY FALSE PROMISE,389
414, LARCENY GRAND PERSON NECK CHAI,1219
415, LARCENY GRAND FROM PERSON PICK,1887
416, LARCENY GRAND FROM NIGHT CLUB  UNATTENDED,68
417, LARCENY GRAND FROM PERSON PURS,1544
418, LARCENY GRAND BY ACQUIRING LOST CREDIT CARD,514
419, LARCENY GRAND FROM PERSON UNCL,8002
420, LARCENY GRAND BY OPEN/COMPROMISE CELL PHONE ACCT,545
421, LARCENY GRAND FROM VEHICLE/MOTORCYCLE,8517
422, LARCENY GRAND BY OPEN CREDIT CARD NEW ACCT,701
423, LARCENY GRAND FROM BOAT  UNATTENDED,11
424, LARCENY GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT,469
425, LARCENY GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION,467
426, LARCENY GRAND BY BANK ACCT COMPROMISE-TELLER,70
427, LARCENY GRAND FROM PARKING MET,1
428, LARCENY GRAND BY BANK ACCT COMPROMISE-UNAUTHORIZED PURCHASE,135
429, LARCENY GRAND FROM COIN MACHIN,3
430, LARCENY GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED,325
431, LARCENY GRAND FROM PIER  UNATTENDED,2
432, LARCENY GRAND BY IDENTITY THEFT-UNCLASSIFIED,257
433, LARCENY GRAND FROM STORE-SHOPL,639
434, LARCENY GRAND BY OPEN BANK ACCT,30
435, LARCENY GRAND FROM TRUCK  UNATTENDED,165
437, LARCENY GRAND BY FALSE PROMISE-IN PERSON CONTACT,335
438, LARCENY GRAND FROM BUILDING NON-RESIDENCE UNATTENDED,12044
439, LARCENY GRAND FROM OPEN AREAS  UNATTENDED,3807
441, LARCENY GRAND OF AUTO,21057
442, LARCENY  GRAND OF AUTO - ATTEM,229
443, LARCENY GRAND OF BICYCLE,88
445, LARCENY GRAND OF BOAT,14
447, GRAND LARCENY-CHECK FROM MAILB,60
450, LARCENY  GRAND OF MOPED,33
451, LARCENY GRAND OF MOTORCYCLE,1139
455, LARCENY GRAND OF TRUCK,256
457, LARCENY GRAND OF VEHICULAR/MOTORCYCLE ACCESSORIES,2022
461, UNAUTHORIZED USE VEHICLE 2,1110
462, UNAUTHORIZED USE VEHICLE 3,2359
464, JOSTLING,23
466, ACCOSTING FRAUDULENT,163
468, FORTUNE TELLING,1
475, UNAUTH. SALE OF TRANS. SERVICE,649
476, CREDIT CARD UNLAWFUL USE OF,3
477, THEFT OF SERVICES- CABLE TV SE,67
478, THEFT OF SERVICES  UNCLASSIFIE,1984
479, THEFT RELATED OFFENSES UNCLASS,86
489, THEFT RELATED OFFENSES UNCLASS,342
490, STOLEN PROPERTY 3 POSSESSION,3919
491, STOLEN PROP-MOTOR VEHICLE 3RD ,31
493, STOLEN PROPERTY-MOTOR VEH 2ND ,419
494, STOLEN PROPERTY 2 1 POSSESSION,1060
498, STOLEN PROPERTY 2 POSSESSION B,83
500, CONTROLLED SUBSTANCE POSSESS.,3454
501, CONTROLLED SUBSTANCE POSSESS.,1244
502, CONTROLLED SUBSTANCE POSSESS.,369
503, CONTROLLED SUBSTANCE INTENT TO,7801
505, CONTROLLED SUBSTANCE  POSSESSI,617
507, CONTROLLED SUBSTANCE  POSSESSI,306
508, DRUG PARAPHERNALIA    POSSESSE,512
509, POSSESSION HYPODERMIC INSTRUME,144
510, CONTROLLED SUBSTANCE  INTENT T,1202
511, CONTROLLED SUBSTANCE  POSSESSI,36912
512, CONTROLLED SUBSTANCE SALE 1,793
514, CONTROLLED SUBSTANCE SALE 2,235
515, CONTROLLED SUBSTANCE SALE 3,2030
519, SALE SCHOOL GROUNDS 4,264
520, CONTROLLED SUBSTANCE  SALE 4,126
521, CONTROLLED SUBSTANCE  SALE 5,2926
523, SALE SCHOOL GROUNDS,2
524, CONTROLLED SUBSTANCE POSSESS.-,78
529, SALES OF PRESCRIPTION,18
530, DRUG  INJECTION OF,8
531, DRUG PARAPHERNALIA    POSSESSE,24
532, CONTROLLED SUBSTANCE POSSESS.,11
533, GAMBLING 2  PROMOTING  BOOKMAK,11
537, GAMBLING 2  PROMOTING  POLICY-,21
544, GAMBLING 2 PROMOTING UNCLASSIF,526
548, GAMBLING  DEVICE  POSSESSION,95
553, GAMBLING 1 PROMOTING BOOKMAKIN,6
557, GAMBLING 1 PROMOTING POLICY,26
561, PROSTITUTION  PATRONIZING 2  1,4
563, PROSTITUTION,61
565, PROSTITUTION  PATRONIZING 4  3,274
566, MARIJUANA  POSSESSION,1232
567, MARIJUANA  POSSESSION 4 & 5,72889
568, MARIJUANA  POSSESSION 1  2 & 3,1096
569, MARIJUANA  SALE 4 & 5,4136
570, MARIJUANA  SALE 1  2 & 3,312
574, PROSTITUTION PERMITTING,3
576, PROSTITUTION 4 PROMOTING&SECUR,19
584, PROSTITUTION 3  PROMOTING UNDE,4
585, PROSTITUTION 3 PROMOTING BUSIN,2
595, UNLAWFUL POSS. WEAPON UPON SCH,16
602, LOITERING DEVIATE SEX,3
604, LOITERING 1ST DEGREE FOR DRUG,14
605, LOITERING TO PROMOTE PROSTITUT,28
610, LOITERING GAMBLING OTHER,13
619, LOITERING UNCLASSIFIED,2
625, DISORDERLY CONDUCT,223
627, DIS. CON. AGGRAVATED,4
633, EXPOSURE OF A PERSON,38
637, HARASSMENT SUBD 1 CIVILIAN,57494
638, HARASSMENT SUBD 3 4 5,84575
639, AGGRAVATED HARASSMENT 2,65374
640, AGGRAVATED HARASSMENT 1,911
641, HEALTHCARE/RENT.REG.,12
643, ASSEMBLY UNLAWFUL,382
644, FALSE REPORT 1 FIRE,129
645, FALSE ALARM FIRE,16
646, DISSEMINATING A FALSE SEX OFFEND,1
647, FALSE REPORT BOMB,24
648, PLACE FALSE BOMB,2
649, FALSE REPORT UNCLASSIFIED,169
652, RIOT 2/INCITING,129
659, NUISANCE CRIMINAL UNCLASSIFIED,11
661, LEWDNESS PUBLIC,175
663, SUPP. ACT TERR 2ND,7
665, MAKING TERRORISTIC THREAT,111
669, PRIVACY OFFENSES AGAINST UNCLA,1
672, RIOT 1,54
674, EAVESDROPPING,4
683, CHILD ALCOHOL SALE TO,322
687, CHILD OFFENSES AGAINST UNCLASS,25
688, INCOMPETENT PERSON RECKLESSY ENDANGERING,22
689, MARRIAGE OFFENSES AGAINST UNCL,1
691, BIGAMY,1
695, CHILD ABANDONMENT,122
698, INCOMPETENT PERSON KNOWINGLY ENDANGERING,12
701, BRIBERY COMMERCIAL,23
703, CHECK BAD,45
705, FORGERY ETC.-MISD.,3476
706, RECORDS FALSIFY-TAMPER,15
707, IMPERSONATION 2  PUBLIC SERVAN,2985
708, IMPERSONATION 1  POLICE OFFICE,411
711, TAMPERING WITH A WITNESS,38
718, FRAUD UNCLASSIFIED-MISDEMEANOR,2754
719, FRAUD UNCLASSIFIED-MISDEMEANOR,21
721, BRIBERY FRAUD,8
723, FORGERY DRIVERS LICENSE,497
724, FORGERY-ILLEGAL POSSESSION VEH,144
725, FORGERY M.V. REGISTRATION,719
727, FORGERY PRESCRIPTION,80
729, FORGERY ETC. UNCLASSIFIED-FELO,7852
730, MANUFACTURE UNAUTHORIZED RECOR,296
731, SALE OF UNAUTHORIZED RECORDING,4
733, ENTERPRISE CORRUPTION,3
737, USURY CRIMINAL,1
739, FRAUD UNCLASSIFIED-FELONY,9437
742, ESCAPE 3,51
744, BAIL JUMPING 3,241
746, PERJURY 3 ETC.,18
748, CONTEMPT CRIMINAL,6051
749, VIOLATION OF ORDER OF PROTECTI,10742
750, RESISTING ARREST,5909
754, APPEARANCE TICKET FAIL TO RESP,10
756, ABSCONDING FROM WORK RELEASE 2,8
759, PUBLIC ADMINISTATION UNCLASS M,9663
760, BRIBERY PUBLIC ADMINISTRATION,1839
761, BRIBERY  POLICE OFFICER,87
762, ESCAPE 2 1,70
764, BAIL JUMPING 1 & 2,88
766, PERJURY 2 1 ETC,22
770, COMPUTER UNAUTH. USE/TAMPER,16
772, COMPUTER TAMPER/TRESSPASS,40
775, MONEY LAUNDERING 1 & 2,12
779, PUBLIC ADMINISTRATION UNCLASSI,2544
780, NUISANCE  CRIMINAL,7
781, CRIMINAL DISPOSAL FIREARM 1 &,114
782, WEAPONS  POSSESSION  ETC,26660
783, FIREWORKS PREV CONV 5 YEARS,2
784, WEAPONS MFR TRANSPORT ETC.,2
786, WEAPONS PROHIBITED USE,1
788, FIREWORKS  SALE,174
789, FIREWORKS  POSSESS/USE,46
792, WEAPONS POSSESSION 1 & 2,2488
793, WEAPONS POSSESSION 3,9926
796, WEAPONS PROHIBITED USE,1
797, WOUNDS REPORTING OF,1
798, FIREARMS LICENSING LAWS,1
799, PUBLIC SAFETY UNCLASSIFIED MIS,62
802, ALCOHOLIC BEVERAGE CONTROL LAW,381
803, A.B.C. FALSE PROOF OF AGE,10
809, TAX LAW,2121
811, DOG STEALING,13
812, AGRICULTURE & MARKETS LAW UNCL,74
813, POSSESS PARAPHERNALIA/ANIMAL FIGHTING,1
814, ATTEND/SPECTATOR ANIMAL FIGHTING,1
815, NEGLECT/POISON ANIMAL,3
817, TORTURE/INJURE ANIMAL CRUELTY,26
818, ABANDON ANIMAL,30
820, EDUCATION LAW  TRUANCY,1
826, GENERAL BUSINESS LAW TICKET SP,185
827, GENERAL BUSINESS LAW / UNCLASSIFIED,3
829, LABOR LAW EMPLOYING CHILDREN,14
841, PUBLIC HEALTH LAW UNCLASSIFIED,4
843, INAPPROPIATE SHELTER DOG LEFT,6
844, CAUSE SPI/KILL ANIMAL,22
845, BREED/TRAIN/HOST ANIMAL FIGHTING,3
846, CONFINING ANIMAL IN VEHICLE/SHELTER,1
847, NY STATE LAWS UNCLASSIFIED FEL,1057
